objectid,stop_uid,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_agncy,wheelchair,intersec,stop_place,parent_sta,lat,lng
211,MTS_13533,13533,13533,30th St & A St,32.7187603,-117.1296461,MTS,1,F-S/B,30tast,,32.71875554,-117.1296342
212,MTS_12089,12089,12089,30th St & Adams Av,32.76258874,-117.1303147,MTS,1,F-S/B,30ada,,32.76258397,-117.1303028
213,MTS_11694,11694,11694,30th St & C St,32.71710835,-117.1296589,MTS,1,N-S/B,c_30st,,32.71710359,-117.129647
214,MTS_12099,12099,12099,30th St & Date St,32.72322478,-117.130289,MTS,1,F-S/B,,,32.72322002,-117.1302771
215,MTS_12091,12091,12091,30th St & Dwight St,32.74399356,-117.130142,MTS,1,F-S/B,,,32.74398879,-117.1301301
216,MTS_12478,12478,12478,30th St & Dwight St,32.74410477,-117.1299642,MTS,1,N-N/B,,,32.7441,-117.1299523
217,MTS_11692,11692,11692,30th St & El Cajon Bl,32.75555853,-117.1302477,MTS,1,N-S/B,,,32.75555376,-117.1302358
218,MTS_12476,12476,12476,30th St & El Cajon Bl,32.75494144,-117.1300627,MTS,1,N-N/B,,,32.75493667,-117.1300508
219,MTS_12818,12818,12818,30th St & Elm St,32.72465551,-117.1300789,MTS,1,F-N/B,,,32.72465075,-117.130067
220,MTS_11696,11696,11696,30th St & Fir St,32.72563542,-117.130261,MTS,1,N-S/B,,,32.72563066,-117.1302491
221,MTS_12474,12474,12474,30th St & Grape St,32.72641717,-117.1300965,MTS,1,N-N/B,,,32.72641241,-117.1300846
222,MTS_50037,50037,50037,30th St & Highland Av,32.659281,-117.0904954,MTS,1,F-E/B,30high,,32.65927624,-117.0904835
223,MTS_50062,50062,50062,30th St & Highland Av,32.65937404,-117.0909577,MTS,1,N-W/B,30high,,32.65936928,-117.0909458
224,MTS_12084,12084,12084,30th St & Howard Av,32.75422334,-117.1302435,MTS,1,F-S/B,,,32.75421857,-117.1302316
225,MTS_12475,12475,12475,30th St & Howard Av,32.75394371,-117.1300657,MTS,1,N-N/B,,,32.75393894,-117.1300538
226,MTS_12096,12096,12096,30th St & Juniper St,32.72985318,-117.1296593,MTS,1,N-S/B,,,32.72984842,-117.1296474
227,MTS_12828,12828,12828,30th St & Juniper St,32.72989275,-117.1295069,MTS,1,F-N/B,,,32.72988798,-117.129495
228,MTS_50197,50197,50197,30th St & L Av,32.66042553,-117.0870947,MTS,1,N-W/B,,,32.66042077,-117.0870828
229,MTS_99491,99491,99491,30th St & L Av,32.66028741,-117.0867912,MTS,1,F-E/B,,,32.66028265,-117.0867793
230,MTS_12086,12086,12086,30th St & Monroe Av,32.75896658,-117.1302623,MTS,1,F-S/B,,,32.75896181,-117.1302504
231,MTS_12822,12822,12822,30th St & Monroe Av,32.7594159,-117.1300781,MTS,1,F-N/B,,,32.75941113,-117.1300662
232,MTS_12093,12093,12093,30th St & North Park Wy,32.7471599,-117.1301346,MTS,1,F-S/B,,,32.74715513,-117.1301227
233,MTS_12479,12479,12479,30th St & North Park Wy,32.74722434,-117.1299628,MTS,1,N-N/B,,,32.74721957,-117.1299509
234,MTS_12082,12082,12082,30th St & Polk Av,32.75199656,-117.1302349,MTS,1,F-S/B,,,32.75199179,-117.130223
235,MTS_12819,12819,12819,30th St & Polk Av,32.7524596,-117.1300541,MTS,1,F-N/B,,,32.75245483,-117.1300422
236,MTS_11697,11697,11697,30th St & Redwood St,32.73753465,-117.1293587,MTS,1,N-S/B,30red,,32.73752988,-117.1293468
237,MTS_12830,12830,12830,30th St & Redwood St,32.7376566,-117.1292169,MTS,1,F-N/B,30red,,32.73765183,-117.129205
238,MTS_11693,11693,11693,30th St & University Av,32.74863258,-117.1302078,MTS,1,N-S/B,30uni,,32.74862781,-117.1301959
239,MTS_12824,12824,12824,30th St & University Av,32.74879854,-117.1300599,MTS,1,F-N/B,30uniN,,32.74879377,-117.130048
240,MTS_75072,75072,75072,32nd/Commercial St Station,32.70576993,-117.124753,MTS,0.00E+00,,32nS,32nS,32.70576517,-117.1247411
241,MTS_75073,75073,75073,32nd/Commercial St Station,32.70577705,-117.1245239,MTS,0.00E+00,,32nS,32nS,32.70577229,-117.124512
242,MTS_10563,10563,10563,36th St & Imperial Av,32.70530322,-117.1168921,MTS,0.00E+00,F-S/B,,,32.70529846,-117.1168802
243,MTS_12212,12212,12212,3rd Av & Anita St,32.59827629,-117.0646115,MTS,1,F-S/B,,,32.59827154,-117.0645996
244,MTS_12939,12939,12939,3rd Av & Anita St,32.59877277,-117.0643466,MTS,1,F-N/B,,,32.59876802,-117.0643347
245,MTS_99019,99019,99019,3rd Av & B St,32.71758892,-117.161884,MTS,1,N-N/B,3rdbst,,32.71758416,-117.1618721
246,MTS_11754,11754,11754,3rd Av & F St,32.64110262,-117.0799707,MTS,1,N-S/B,3rdf,,32.64109786,-117.0799588
247,MTS_12903,12903,12903,3rd Av & F St,32.64121468,-117.07982,MTS,1,F-N/B,3rdf,,32.64120992,-117.0798081
248,MTS_12180,12180,12180,3rd Av & G St,32.63710591,-117.0783563,MTS,1,F-S/B,,,32.63710115,-117.0783444
249,MTS_12547,12547,12547,3rd Av & G St,32.63764744,-117.0783452,MTS,1,N-N/B,,,32.63764268,-117.0783333
250,MTS_12189,12189,12189,3rd Av & H St,32.6337256,-117.0770805,MTS,1,F-S/B,,,32.63372084,-117.0770686
251,MTS_12553,12553,12553,3rd Av & H St,32.63419907,-117.0769713,MTS,1,N-N/B,,,32.63419431,-117.0769594
252,MTS_12918,12918,12918,3rd Av & I St,32.63130681,-117.0758691,MTS,1,F-N/B,,,32.63130205,-117.0758572
253,MTS_30299,30299,30299,3rd Av & I St,32.63031303,-117.0756941,MTS,1,F-S/B,,,32.63030827,-117.0756822
254,MTS_12194,12194,12194,3rd Av & J St,32.62661222,-117.0742531,MTS,1,F-S/B,3rdjst,,32.62660746,-117.0742412
255,MTS_12920,12920,12920,3rd Av & J St,32.62815162,-117.074628,MTS,1,F-N/B,3rdj,,32.62814686,-117.0746161
256,MTS_12196,12196,12196,3rd Av & K St,32.62370916,-117.0731185,MTS,1,F-S/B,,,32.6237044,-117.0731066
257,MTS_12557,12557,12557,3rd Av & K St,32.62395498,-117.0729389,MTS,1,N-N/B,,,32.62395022,-117.072927
258,MTS_11769,11769,11769,3rd Av & L St,32.62079774,-117.0720001,MTS,1,N-S/B,,,32.62079298,-117.0719882
259,MTS_12924,12924,12924,3rd Av & L St,32.62099967,-117.0718071,MTS,1,F-N/B,,,32.62099492,-117.0717952
260,MTS_12938,12938,12938,3rd Av & Main St,32.5951143,-117.0643843,MTS,1,F-N/B,mai3rd,,32.59510955,-117.0643724
261,MTS_99446,99446,99446,3rd Av & Montgomery St,32.59660257,-117.064596,MTS,1,F-S/B,,,32.59659782,-117.0645842
262,MTS_12201,12201,12201,3rd Av & Moss St,32.61610202,-117.0701345,MTS,2,F-S/B,,,32.61609727,-117.0701226
263,MTS_12559,12559,12559,3rd Av & Moss St,32.6170303,-117.0702405,MTS,1,N-N/B,,,32.61702555,-117.0702287
264,MTS_11771,11771,11771,3rd Av & Naples St,32.61385413,-117.069253,MTS,1,N-S/B,,,32.61384938,-117.0692411
265,MTS_12927,12927,12927,3rd Av & Naples St,32.61413548,-117.069103,MTS,1,F-N/B,,,32.61413073,-117.0690911
266,MTS_12213,12213,12213,3rd Av & Orange Av,32.60129974,-117.0645939,MTS,1,F-S/B,ora3rd,,32.60129499,-117.0645821
267,MTS_12940,12940,12940,3rd Av & Orange Av,32.60230656,-117.0644604,MTS,1,F-N/B,ora3rd,,32.60230181,-117.0644485
268,MTS_11773,11773,11773,3rd Av & Oxford St,32.61056174,-117.067969,MTS,1,N-S/B,,,32.61055699,-117.0679571
269,MTS_12930,12930,12930,3rd Av & Oxford St,32.61105695,-117.0678956,MTS,1,F-N/B,,,32.6110522,-117.0678838
270,MTS_11777,11777,11777,3rd Av & Palomar St,32.60710488,-117.0666153,MTS,1,N-S/B,3rdpal,,32.60710013,-117.0666034
271,MTS_12932,12932,12932,3rd Av & Palomar St,32.60719986,-117.0663857,MTS,1,F-N/B,3rdpal,,32.60719511,-117.0663738
272,MTS_11779,11779,11779,3rd Av & Quintard St,32.60391383,-117.0653811,MTS,1,N-S/B,,,32.60390908,-117.0653693
273,MTS_12935,12935,12935,3rd Av & Quintard St,32.60411579,-117.0651817,MTS,1,F-N/B,,,32.60411104,-117.0651698
274,MTS_60164,60164,60164,3rd St & C Av,32.69558141,-117.1729876,MTS,1,F-W/B,,,32.69557665,-117.1729757
275,MTS_60162,60162,60162,3rd St & E Av,32.69701242,-117.1764157,MTS,1,F-W/B,,,32.69700766,-117.1764038
276,MTS_60161,60161,60161,3rd St & G Av,32.69795497,-117.1786327,MTS,1,F-W/B,,,32.69795021,-117.1786208
277,MTS_60103,60103,60103,3rd St & I Av,32.69874606,-117.1805199,MTS,1,N-W/B,3rdi,,32.6987413,-117.180508
278,MTS_88908,88908,88908,3rd St & Madison Av,32.80030414,-116.9270256,MTS,0.00E+00,N-S/B,,,32.80029936,-116.9270138
279,MTS_60163,60163,60163,3rd St & Orange Av,32.69612958,-117.1742936,MTS,1,F-W/B,,,32.69612482,-117.1742816
280,MTS_12508,12508,12508,40th St & Imperial Av,32.70469927,-117.1081447,MTS,2,F-N/B,,,32.70469451,-117.1081328
281,MTS_99481,99481,99481,40th St & University Av,32.74954555,-117.1094792,MTS,0.00E+00,F-S/B,i15uns,i15uns,32.74954078,-117.1094673
282,MTS_60622,60622,60622,41st St & Dwight St,32.74424673,-117.1070664,MTS,2,N-S/B,,,32.74424196,-117.1070545
283,MTS_60621,60621,60621,41st St & Landis St,32.74575308,-117.107042,MTS,2,F-S/B,,,32.74574831,-117.1070301
284,MTS_12512,12512,12512,43rd St & Beta St,32.6904833,-117.1023054,MTS,1,N-N/B,,,32.69047854,-117.1022935
285,MTS_12860,12860,12860,43rd St & Delta St,32.68921909,-117.1022899,MTS,0.00E+00,F-N/B,delt43,,32.68921433,-117.102278
286,MTS_99148,99148,99148,43rd St & Delta St,32.68911845,-117.1025359,MTS,1,N-S/B,delt43,,32.68911369,-117.102524
287,MTS_89041,89041,89041,43rd St & El Cajon Bl,32.75489009,-117.1019777,MTS,0.00E+00,F-S/B,,,32.75488532,-117.1019658
288,MTS_12513,12513,12513,43rd St & Hwy 805,32.69204751,-117.1022587,MTS,1,F-N/B,,,32.69204275,-117.1022468
289,MTS_13432,13432,13432,43rd St & Hwy 805,32.69139698,-117.102532,MTS,1,F-S/B,,,32.69139222,-117.1025201
290,MTS_12131,12131,12131,43rd St & Keeler Av,32.69404973,-117.1024666,MTS,1,F-S/B,,,32.69404497,-117.1024547
291,MTS_12514,12514,12514,43rd St & Keeler Av,32.69384496,-117.1022696,MTS,1,N-N/B,,,32.6938402,-117.1022577
292,MTS_11724,11724,11724,43rd St & National Av,32.696003,-117.1025993,MTS,1,F-S/B,,,32.69599824,-117.1025874
293,MTS_12530,12530,12530,47th St & Beech St,32.72002491,-117.0934026,MTS,1,N-N/B,,,32.72002014,-117.0933908
294,MTS_12529,12529,12529,47th St & C St,32.71669902,-117.0934326,MTS,1,N-N/B,,,32.71669425,-117.0934207
295,MTS_12151,12151,12151,47th St & Craigie St,32.71406692,-117.0936935,MTS,2,F-S/B,,,32.71406215,-117.0936816
296,MTS_12154,12154,12154,47th St & Federal Bl,32.72088083,-117.0936384,MTS,1,F-S/B,47fed,,32.72087606,-117.0936265
297,MTS_12531,12531,12531,47th St & Federal Bl,32.72122318,-117.0934141,MTS,1,N-N/B,47fed,,32.72121841,-117.0934022
298,MTS_12527,12527,12527,47th St & Guymon St,32.7120654,-117.0933818,MTS,1,N-N/B,,,32.71206064,-117.0933699
299,MTS_11738,11738,11738,47th St & Hartley St,32.71025999,-117.0937318,MTS,0.00E+00,N-S/B,,,32.71025523,-117.09372
300,MTS_12528,12528,12528,47th St & Hilltop Dr,32.71490964,-117.093448,MTS,1,N-N/B,,,32.71490487,-117.0934361
301,MTS_12152,12152,12152,47th St & Hwy 94 (Overpass),32.71785728,-117.093668,MTS,1,F-S/B,,,32.71785251,-117.0936561
302,MTS_12150,12150,12150,47th St & Imperial Av,32.70337456,-117.093796,MTS,1,F-S/B,,,32.7033698,-117.0937841
303,MTS_88890,88890,88890,47th St & Imperial Av,32.70373879,-117.0935066,MTS,0.00E+00,N-N/B,,,32.70373403,-117.0934947
304,MTS_12878,12878,12878,47th St & Logan Av,32.6973678,-117.0935825,MTS,1,F-N/B,47log,,32.69736304,-117.0935706
305,MTS_12149,12149,12149,47th St & Ocean View Bl,32.70020269,-117.0938111,MTS,1,F-S/B,,,32.70019793,-117.0937992
306,MTS_12880,12880,12880,47th St & Ocean View Bl,32.7007264,-117.0935918,MTS,1,F-N/B,,,32.70072164,-117.09358
307,MTS_11737,11737,11737,47th St & T St,32.69828973,-117.0938123,MTS,1,F-S/B,,,32.69828497,-117.0938004
308,MTS_12879,12879,12879,47th St & T St,32.69885748,-117.0935837,MTS,1,F-N/B,,,32.69885272,-117.0935718
309,MTS_88891,88891,88891,47th St Trolley Station,32.70832954,-117.0937979,MTS,0.00E+00,N-S/B,,,32.70832478,-117.093786
310,MTS_75070,75070,75070,47th Street Station,32.70843908,-117.0948191,MTS,0.00E+00,,47tS,47tS,32.70843432,-117.0948072
311,MTS_75071,75071,75071,47th Street Station,32.70844807,-117.0950721,MTS,0.00E+00,,47tS,47tS,32.70844331,-117.0950602
312,MTS_12035,12035,12035,4th Av & Ash St,32.71954557,-117.1611792,MTS,1,F-S/B,,,32.71954081,-117.1611673
313,MTS_12036,12036,12036,4th Av & B St,32.71725334,-117.161175,MTS,1,M-Street-S/B,4thB,,32.71724858,-117.1611631
314,MTS_12028,12028,12028,4th Av & Brookes Av,32.74314665,-117.1616087,MTS,1,F-S/B,,,32.74314189,-117.1615967
315,MTS_11743,11743,11743,4th Av & C St,32.6511244,-117.0883417,MTS,1,N-S/B,,,32.65111964,-117.0883298
316,MTS_13179,13179,13179,4th Av & C St,32.65137332,-117.0881134,MTS,1,F-N/B,3rdglo,,32.65136856,-117.0881015
317,MTS_12032,12032,12032,4th Av & Cedar St,32.72173583,-117.1612214,MTS,1,F-S/B,,,32.72173107,-117.1612095
318,MTS_11745,11745,11745,4th Av & D St,32.64723753,-117.0867973,MTS,1,N-S/B,,,32.64723277,-117.0867855
319,MTS_12889,12889,12889,4th Av & D St,32.64750511,-117.0866537,MTS,1,F-N/B,,,32.64750035,-117.0866418
320,MTS_11642,11642,11642,4th Av & Date St,32.72320918,-117.1612008,MTS,1,N-S/B,,,32.72320442,-117.1611889
321,MTS_12539,12539,12539,4th Av & E St,32.64473358,-117.0855943,MTS,1,F-N/B,,,32.64472882,-117.0855825
322,MTS_30344,30344,30344,4th Av & F St,32.63956735,-117.0838335,MTS,1,F-S/B,,,32.63956259,-117.0838216
323,MTS_11643,11643,11643,4th Av & Fir St,32.7252924,-117.1612224,MTS,1,N-S/B,,,32.72528764,-117.1612105
324,MTS_11748,11748,11748,4th Av & Flower St,32.64548316,-117.0861115,MTS,1,N-S/B,,,32.6454784,-117.0860996
325,MTS_12034,12034,12034,4th Av & G St,32.71236153,-117.1611017,MTS,1,F-S/B,4thg,,32.71235677,-117.1610898
326,MTS_30345,30345,30345,4th Av & G St,32.63646269,-117.0826494,MTS,1,F-S/B,,,32.63645793,-117.0826375
327,MTS_30407,30407,30407,4th Av & G St,32.63660004,-117.0824574,MTS,1,N-N/B,,,32.63659528,-117.0824455
328,MTS_30524,30524,30524,4th Av & H St,32.63353881,-117.0813125,MTS,1,F-N/B,h4th1,,32.63353405,-117.0813006
329,MTS_12039,12039,12039,4th Av & Hawthorn St,32.72697159,-117.161243,MTS,1,F-S/B,,,32.72696683,-117.1612311
330,MTS_12042,12042,12042,4th Av & Juniper St,32.72906042,-117.1612483,MTS,1,F-S/B,,,32.72905566,-117.1612364
331,MTS_11644,11644,11644,4th Av & Laurel St,32.73153127,-117.1612576,MTS,1,N-S/B,,,32.73152651,-117.1612457
332,MTS_30468,30468,30468,4th Av & Main St,32.59525482,-117.0688921,MTS,1,F-N/B,4thmai,,32.59525007,-117.0688802
333,MTS_30467,30467,30467,4th Av & Montgomery St,32.59720622,-117.0688939,MTS,1,F-N/B,,,32.59720147,-117.0688821
334,MTS_12040,12040,12040,4th Av & Nutmeg St,32.73326268,-117.1612788,MTS,1,F-S/B,,,32.73325792,-117.1612669
335,MTS_30549,30549,30549,4th Av & Park Wy,32.63840936,-117.0831502,MTS,1,F-N/B,,,32.6384046,-117.0831383
336,MTS_12037,12037,12037,4th Av & Quince St,32.73678491,-117.161352,MTS,1,N-S/B,,,32.73678015,-117.16134
337,MTS_12025,12025,12025,4th Av & Robinson Av,32.74661234,-117.1616348,MTS,1,F-S/B,,,32.74660757,-117.1616228
338,MTS_30003,30003,30003,4th Av & Scripps Hospital,32.63434804,-117.0817898,MTS,1,M-Street-S/B,,,32.63434328,-117.0817779
339,MTS_11645,11645,11645,4th Av & Spruce St,32.73884183,-117.1613235,MTS,1,N-S/B,,,32.73883707,-117.1613116
340,MTS_30362,30362,30362,4th Av & Tremont St,32.5974682,-117.0691756,MTS,1,F-S/B,,,32.59746345,-117.0691637
341,MTS_12027,12027,12027,4th Av & University Av,32.74775835,-117.1616499,MTS,1,F-S/B,4thuni,,32.74775358,-117.161638
342,MTS_12041,12041,12041,4th Av & Upas St,32.74061451,-117.1613386,MTS,1,F-S/B,,,32.74060974,-117.1613266
343,MTS_30302,30302,30302,4th Av & Zenith St,32.59598098,-117.0692202,MTS,1,N-S/B,,,32.59597623,-117.0692084
344,MTS_89025,89025,89025,4th Ave & C St,32.7168469,-117.1611669,MTS,0.00E+00,N-S/B,4thc,,32.71684214,-117.161155
345,MTS_60005,60005,60005,4th St & Adella Ln,32.69272854,-117.1707702,MTS,1,N-E/B,,,32.69272378,-117.1707583
346,MTS_60004,60004,60004,4th St & B Av,32.69337915,-117.172347,MTS,1,F-E/B,,,32.69337439,-117.1723351
347,MTS_50013,50013,50013,4th St & Drexel Av,32.68735067,-117.0792346,MTS,1,N-E/B,,,32.68734591,-117.0792228
348,MTS_60056,60056,60056,4th St & E Av,32.69528574,-117.1768623,MTS,1,F-E/B,,,32.69528098,-117.1768504
349,MTS_50042,50042,50042,4th St & Euclid Av,32.68633414,-117.0828425,MTS,1,F-E/B,4theu1,,32.68632938,-117.0828306
350,MTS_59018,59018,59018,4th St & Euclid Av,32.68621318,-117.0840666,MTS,2,F-W/B,4theuc,,32.68620842,-117.0840547
351,MTS_50030,50030,50030,4th St & I Av,32.68186008,-117.0988908,MTS,2,F-E/B,,,32.68185532,-117.0988789
352,MTS_50032,50032,50032,4th St & K Av,32.68245177,-117.0967807,MTS,2,F-E/B,,,32.68244701,-117.0967689
353,MTS_99305,99305,99305,4th St & K Av,32.68258034,-117.0968697,MTS,2,N-W/B,,,32.68257558,-117.0968578
354,MTS_99304,99304,99304,4th St & Laurel Av,32.6830339,-117.0952588,MTS,1,N-W/B,,,32.68302914,-117.0952469
355,MTS_60057,60057,60057,4th St & Orange Av,32.6942001,-117.1742961,MTS,1,F-E/B,,,32.69419534,-117.1742842
356,MTS_50006,50006,50006,4th St & Palm Av,32.6839792,-117.0912671,MTS,1,F-E/B,,,32.68397444,-117.0912552
357,MTS_60055,60055,60055,4th St & Palm Av,32.69597386,-117.1785566,MTS,1,F-E/B,,,32.6959691,-117.1785447
358,MTS_99303,99303,99303,4th St & Palm Av,32.68417427,-117.0912787,MTS,1,N-W/B,,,32.68416951,-117.0912668
359,MTS_50041,50041,50041,4th St & U Av,32.68530337,-117.0865086,MTS,1,F-E/B,,,32.68529861,-117.0864967
360,MTS_99302,99302,99302,4th St & U Av,32.6853627,-117.0870812,MTS,1,F-W/B,,,32.68535794,-117.0870693
361,MTS_12551,12551,12551,54th St & 54th Pl,32.75129674,-117.0792998,MTS,0.00E+00,N-N/B,,,32.75129197,-117.0792879
362,MTS_12909,12909,12909,54th St & College Grove Dr,32.73613764,-117.0794694,MTS,1,F-N/B,,,32.73613287,-117.0794575
363,MTS_12187,12187,12187,54th St & El Cajon Bl,32.75738899,-117.0794743,MTS,1,F-S/B,54elcs,,32.75738422,-117.0794624
364,MTS_12914,12914,12914,54th St & El Cajon Bl,32.75830609,-117.0791999,MTS,1,F-N/B,54elcn,,32.75830132,-117.079188
365,MTS_12172,12172,12172,54th St & Haniman St,32.72578842,-117.0833064,MTS,1,F-S/B,,,32.72578365,-117.0832945
366,MTS_11760,11760,11760,54th St & Krenning St,32.73613024,-117.0797522,MTS,1,N-S/B,,,32.73612547,-117.0797403
367,MTS_11759,11759,11759,54th St & Laurel St,32.73094605,-117.0798302,MTS,2,N-S/B,,,32.73094128,-117.0798183
368,MTS_12907,12907,12907,54th St & Laurel St,32.73097532,-117.0795638,MTS,2,F-N/B,,,32.73097055,-117.0795519
369,MTS_12183,12183,12183,54th St & Lea St,32.74541297,-117.0795957,MTS,2,F-S/B,,,32.7454082,-117.0795838
370,MTS_12910,12910,12910,54th St & Lea St,32.74657735,-117.0793335,MTS,2,F-N/B,,,32.74657258,-117.0793216
371,MTS_12550,12550,12550,54th St & Marvin St,32.74121722,-117.0794163,MTS,2,M-Street-N/B,,,32.74121245,-117.0794045
372,MTS_12179,12179,12179,54th St & Nutmeg St,32.73362074,-117.0797708,MTS,2,F-S/B,,,32.73361597,-117.079759
373,MTS_12908,12908,12908,54th St & Nutmeg St,32.73398522,-117.0795206,MTS,1,M-Street-N/B,,,32.73398045,-117.0795087
374,MTS_11756,11756,11756,54th St & Pirotte Dr,32.7289662,-117.0803774,MTS,1,N-S/B,,,32.72896143,-117.0803655
375,MTS_12545,12545,12545,54th St & Pirotte Dr,32.72859751,-117.0804357,MTS,1,N-N/B,,,32.72859274,-117.0804238
376,MTS_11761,11761,11761,54th St & Redwood St,32.73787296,-117.0797263,MTS,1,N-S/B,,,32.73786819,-117.0797144
377,MTS_12549,12549,12549,54th St & Redwood St,32.73753409,-117.079437,MTS,1,N-N/B,,,32.73752932,-117.0794251
378,MTS_12182,12182,12182,54th St & Streamview Dr,32.74213649,-117.0796364,MTS,2,M-Street-S/B,54stv,,32.74213172,-117.0796245
379,MTS_12548,12548,12548,54th St & Streamview Dr,32.74288868,-117.0793605,MTS,2,N-N/B,54stv,,32.74288391,-117.0793486
380,MTS_12185,12185,12185,54th St & Trojan Av,32.75434603,-117.0795302,MTS,1,F-S/B,,,32.75434126,-117.0795183
381,MTS_12912,12912,12912,54th St & Trojan Av,32.75521403,-117.0792001,MTS,1,F-N/B,,,32.75520926,-117.0791882
382,MTS_12186,12186,12186,54th St & University Av,32.7482331,-117.0795702,MTS,1,F-S/B,54univ,,32.74822833,-117.0795583
383,MTS_12552,12552,12552,54th St & University Av,32.74807569,-117.0792728,MTS,1,N-N/B,54univ,,32.74807092,-117.0792609
384,MTS_12913,12913,12913,54th St & University Av,32.75010505,-117.0792509,MTS,1,F-N/B,,,32.75010028,-117.079239
385,MTS_99495,99495,99495,54th St & Westover Pl,32.72491114,-117.083789,MTS,0.00E+00,F-N/B,,,32.72490637,-117.0837772
386,MTS_11767,11767,11767,58th St & Mira Flores Dr,32.70031391,-117.0732909,MTS,1,N-S/B,,,32.70030915,-117.073279
387,MTS_12923,12923,12923,58th St & Mira Flores Dr,32.70022125,-117.073173,MTS,1,F-N/B,,,32.70021649,-117.0731611
388,MTS_12765,12765,12765,5th Av & B St,32.71803122,-117.1600516,MTS,1,F-N/B,b5th,,32.71802646,-117.1600397
389,MTS_12766,12766,12766,5th Av & Beech St,32.7212655,-117.16015,MTS,0.00E+00,F-N/B,,,32.72126074,-117.1601381
390,MTS_12429,12429,12429,5th Av & Brookes Av,32.74323347,-117.1602729,MTS,1,N-N/B,,,32.74322871,-117.160261
391,MTS_12434,12434,12434,5th Av & C St,32.71656915,-117.1600333,MTS,1,N-N/B,5thc,,32.71656439,-117.1600214
392,MTS_12427,12427,12427,5th Av & Elm St,32.72392918,-117.1600995,MTS,1,N-N/B,,,32.72392442,-117.1600876
393,MTS_12771,12771,12771,5th Av & Hawthorn St,32.72745521,-117.1601424,MTS,0.00E+00,F-N/B,,,32.72745045,-117.1601305
394,MTS_12770,12770,12770,5th Av & Juniper St,32.72954404,-117.1601477,MTS,0.00E+00,F-N/B,,,32.72953928,-117.1601358
395,MTS_12767,12767,12767,5th Av & Laurel St,32.73152516,-117.1602235,MTS,1,F-N/B,,,32.7315204,-117.1602116
396,MTS_12772,12772,12772,5th Av & Nutmeg St,32.73375181,-117.1601749,MTS,0.00E+00,F-N/B,,,32.73374705,-117.160163
397,MTS_12432,12432,12432,5th Av & Pennsylvania Av,32.74505579,-117.1602657,MTS,1,N-N/B,,,32.74505102,-117.1602538
398,MTS_12439,12439,12439,5th Av & Quince St,32.73682571,-117.1601804,MTS,0.00E+00,F-N/B,,,32.73682095,-117.1601684
399,MTS_12430,12430,12430,5th Av & University Av,32.74847984,-117.1603466,MTS,0.00E+00,F-N/B,5thuni,,32.74847507,-117.1603347
400,MTS_12431,12431,12431,5th Av & University Av,32.74804585,-117.1603096,MTS,1,N-N/B,5thuni,,32.74804108,-117.1602977
401,MTS_12773,12773,12773,5th Av & Upas St,32.74087179,-117.1602943,MTS,1,F-N/B,,,32.74086702,-117.1602824
402,MTS_99441,99441,99441,5th Av Pier,32.70453869,-117.1615507,MTS,2,,5thlan,,32.70453393,-117.1615388
403,MTS_99236,99236,99236,65th St & Brooklyn Av,32.71342667,-117.0579608,MTS,1,F-N/B,,,32.7134219,-117.0579489
